0.0,0.0
5e-10,9.27279331552e-09
1e-09,1.77605459071e-08
1.5e-09,2.46152401651e-08
2e-09,2.91380821841e-08
2.5e-09,3.08505024627e-08
3e-09,2.95444268125e-08
3.5e-09,2.5306570075e-08
4e-09,1.85139942716e-08
4.5e-09,9.80096862658e-09
5e-09,3.91112845353e-24
5.5e-09,-9.93751010281e-09
6e-09,-1.90334402629e-08
6.5e-09,-2.63790432311e-08
7e-09,-3.12255362507e-08
7.5e-09,-3.30601761108e-08
8e-09,-3.16601136136e-08
8.5e-09,-2.71184065186e-08
9e-09,-1.98392378463e-08
9.5e-09,-1.05023826463e-08
1e-08,-8.38194666824e-24
1.05e-08,1.06484005788e-08
1.1e-08,2.0394735154e-08
1.15e-08,2.82653127722e-08
1.2e-08,3.34578970692e-08
1.25e-08,3.54232070326e-08
1.3e-08,3.39226024739e-08
1.35e-08,2.90559339876e-08
1.4e-08,2.12563962263e-08
1.45e-08,1.1252433878e-08
1.5e-08,1.34706565621e-23
1.55e-08,-1.14085636907e-08
1.6e-08,-2.18503621921e-08
1.65e-08,-3.0282264273e-08
1.7e-08,-3.58448832179e-08
1.75e-08,-3.79498781518e-08
1.8e-08,-3.63417344668e-08
1.85e-08,-3.11275763714e-08
1.9e-08,-2.27716281523e-08
1.95e-08,-1.20543804872e-08
2e-08,-1.92406573616e-23
2.05e-08,1.222129862e-08
2.1e-08,2.34066361548e-08
2.15e-08,3.24386437828e-08
2.2e-08,3.83968407525e-08
2.25e-08,4.06511361385e-08
2.3e-08,3.89279857312e-08
2.35e-08,3.33423010337e-08
2.4e-08,2.43914896006e-08
2.45e-08,1.29116907363e-08
2.5e-08,2.57609644193e-23
2.55e-08,-1.30901171825e-08
2.6e-08,-2.50702787083e-08
2.65e-08,-3.47437607533e-08
2.7e-08,-4.11247820316e-08
2.75e-08,-4.3538632468e-08
2.8e-08,-4.16925067446e-08
2.85e-08,-3.57096524122e-08
2.9e-08,-2.61229583351e-08
2.95e-08,-1.38280559663e-08
3e-08,-3.31066590776e-23
3.05e-08,1.40187569594e-08
3.1e-08,2.68484435272e-08
3.15e-08,3.7207522813e-08
3.2e-08,4.40404268307e-08
3.25e-08,4.66247668979e-08
3.3e-08,4.46471639097e-08
3.35e-08,3.82397875968e-08
3.4e-08,2.7973459905e-08
3.45e-08,1.48074043431e-08
3.5e-08,4.135937171e-23
3.55e-08,-1.50111952012e-08
3.6e-08,-2.87487428931e-08
3.65e-08,-3.98404725856e-08
3.7e-08,-4.71562458724e-08
3.75e-08,-4.99227335004e-08
3.8e-08,-4.78045835842e-08
3.85e-08,-4.0943513998e-08
3.9e-08,-2.99508951681e-08
3.95e-08,-1.58539154102e-08
4e-08,-5.06078002056e-23
4.05e-08,1.60716635472e-08
4.1e-08,3.07792758519e-08
4.15e-08,4.26538266665e-08
4.2e-08,5.04855069072e-08
4.25e-08,5.34465693912e-08
4.3e-08,5.11781986884e-08
4.35e-08,4.38323292191e-08
4.4e-08,3.20636694255e-08
4.45e-08,1.69720354922e-08
4.5e-08,6.09482663085e-23
4.55e-08,-1.72046636051e-08
4.6e-08,-3.29486580168e-08
4.65e-08,-4.56595168764e-08
4.7e-08,-5.40423234867e-08
4.75e-08,-5.72112063033e-08
4.8e-08,-5.47822980337e-08
4.85e-08,-4.69184632563e-08
4.9e-08,-3.4320723255e-08
4.95e-08,-1.81664939977e-08
5e-08,-7.24853123726e-23
5.05e-08,1.8414983439e-08
5.1e-08,3.52660531086e-08
5.15e-08,4.8870233919e-08
5.2e-08,5.78417065753e-08
5.25e-08,6.12325251631e-08
5.3e-08,5.86320785217e-08
5.35e-08,5.02149231532e-08
5.4e-08,3.67315651387e-08
5.45e-08,1.94423206693e-08
5.5e-08,3.10377841005e-22
5.55e-08,-1.97077150154e-08
5.6e-08,-3.77412063271e-08
5.65e-08,-5.2299473572e-08
5.7e-08,-6.189961916e-08
5.75e-08,-6.55274138343e-08
5.8e-08,-6.2743700372e-08
5.85e-08,-5.37355402456e-08
5.9e-08,-3.9306305982e-08
5.95e-08,-2.08048638338e-08
6e-08,-9.96123022427e-23
6.05e-08,2.10882726599e-08
6.1e-08,4.03844796553e-08
6.15e-08,5.59615855541e-08
6.2e-08,6.62330340191e-08
6.25e-08,7.0113828202e-08
6.3e-08,6.71343455436e-08
6.35e-08,5.74950201373e-08
6.4e-08,4.20556956274e-08
6.45e-08,2.22598097067e-08
6.5e-08,3.73109310157e-22
6.55e-08,-2.25624125789e-08
6.6e-08,-4.32068892024e-08
6.65e-08,-5.98718252106e-08
6.7e-08,-7.08599948239e-08
6.75e-08,-7.50108567796e-08
6.8e-08,-7.18222795247e-08
6.85e-08,-6.15089955571e-08
6.9e-08,-4.49911614728e-08
6.95e-08,-2.38132028088e-08
7e-08,-1.33015012325e-22
7.05e-08,2.41362535064e-08
7.1e-08,4.62201446941e-08
7.15e-08,6.40464081728e-08
7.2e-08,7.57996807552e-08
7.25e-08,8.02387890303e-08
7.3e-08,7.68269166741e-08
7.35e-08,6.57940822519e-08
7.4e-08,4.81248493075e-08
7.45e-08,2.54714675551e-08
7.5e-08,-1.42378451527e-22
7.55e-08,-2.58162985343e-08
7.6e-08,-4.943669123e-08
7.65e-08,-6.8502568152e-08
7.7e-08,-8.10724748226e-08
