0.0,0.0
5e-10,0.308862524498
1e-09,0.587197760835
1.5e-09,0.807804378573
2e-09,0.949156304108
2.5e-09,0.997503122397
3e-09,0.948207622224
3.5e-09,0.806190384348
4e-09,0.585438807302
4.5e-09,0.307629542009
5e-09,1.21853884775e-16
5.5e-09,-0.307322066231
6e-09,-0.584269099785
6.5e-09,-0.803775437426
7e-09,-0.944422367292
7.5e-09,-0.992528054819
8e-09,-0.943478416979
8.5e-09,-0.802169493031
9e-09,-0.582518919069
9.5e-09,-0.306095233268
1e-08,-2.42492271979e-16
1.05e-08,0.305789291031
1.1e-08,0.581355045492
1.15e-08,0.799766590708
1.2e-08,0.939712041084
1.25e-08,0.987577800494
1.3e-08,0.938772798743
1.35e-08,0.798168655994
1.4e-08,0.57961359384
1.45e-08,0.304568576923
1.5e-08,3.61924255091e-16
1.55e-08,-0.304264160579
1.6e-08,-0.578455525107
1.65e-08,-0.795777738196
1.7e-08,-0.935025207726
1.75e-08,-0.982652235665
1.8e-08,-0.934090649876
1.85e-08,-0.794187773214
1.9e-08,-0.57672275898
1.95e-08,-0.303049534808
2e-08,-4.80158867117e-16
2.05e-08,0.302746636748
2.1e-08,0.575570466139
2.15e-08,0.791808780168
2.2e-08,0.930361750048
2.25e-08,0.977751237193
2.3e-08,0.929431853323
2.35e-08,0.79022674517
2.4e-08,0.57384634222
2.45e-08,0.301538068948
2.5e-08,5.97205080971e-16
2.55e-08,-0.301236681597
2.6e-08,-0.572699796463
2.65e-08,-0.787859617402
2.7e-08,-0.925721551461
2.75e-08,-0.972874682553
2.8e-08,-0.924796292616
2.85e-08,-0.786285472836
2.9e-08,-0.570984271648
2.95e-08,-0.300034141555
3e-08,-7.13071809844e-16
3.05e-08,0.29973425738
3.1e-08,0.569843444312
3.15e-08,0.783930151167
3.2e-08,0.921104495961
3.25e-08,0.968022449831
3.3e-08,0.920183851864
3.35e-08,0.78236385768
3.4e-08,0.568136475712
3.45e-08,0.298537715031
3.5e-08,8.27767907581e-16
3.55e-08,-0.298239326535
3.6e-08,-0.567001338276
3.65e-08,-0.780020283226
3.7e-08,-0.916510468122
3.75e-08,-0.963194417721
3.8e-08,-0.915594415756
3.85e-08,-0.778461801661
3.9e-08,-0.565302883218
3.95e-08,-0.297048751965
4e-08,-9.4130216905e-16
4.05e-08,0.296751851688
4.1e-08,0.564173407304
4.15e-08,0.776129915834
4.2e-08,0.911939353092
4.25e-08,0.958390465521
4.3e-08,0.911027869557
4.35e-08,0.774579207227
4.4e-08,0.562483423326
4.45e-08,0.295567215134
4.5e-08,1.05368333051e-15
4.55e-08,-0.295271795653
4.6e-08,-0.561359580696
4.65e-08,-0.772258951729
4.7e-08,-0.907391036593
4.75e-08,-0.953610473133
4.8e-08,-0.906484099101
4.85e-08,-0.770715977314
4.9e-08,-0.559678025548
4.95e-08,-0.294093067498
5e-08,-1.16492006997e-15
5.05e-08,0.293799121428
5.1e-08,0.558559788107
5.15e-08,0.768407294139
5.2e-08,0.902865404918
5.25e-08,0.948854321056
5.3e-08,0.901962990795
5.35e-08,0.766872015341
5.4e-08,0.55688661975
5.45e-08,0.292626272205
5.5e-08,4.63761173949e-15
5.55e-08,-0.292333792197
5.6e-08,-0.555773959542
5.65e-08,-0.764574846771
5.7e-08,-0.898362344925
5.75e-08,-0.944121890386
5.8e-08,-0.897464431611
5.85e-08,-0.763047225208
5.9e-08,-0.554109136147
5.95e-08,-0.291166792584
6e-08,-1.38399470593e-15
6.05e-08,0.290875771326
6.1e-08,0.553002025354
6.15e-08,0.760761513814
6.2e-08,0.893881744037
6.25e-08,0.939413062813
6.3e-08,0.892988309085
6.35e-08,0.759241511295
6.4e-08,0.551345505301
6.45e-08,0.289714592147
6.5e-08,4.82098206559e-15
6.55e-08,-0.289425022364
6.6e-08,-0.550243916246
6.65e-08,-0.756967199934
6.7e-08,-0.889423490239
6.75e-08,-0.934727720616
6.8e-08,-0.888534511313
6.85e-08,-0.75545477846
6.9e-08,-0.548595658121
6.95e-08,-0.288269634591
7e-08,-1.59859434993e-15
7.05e-08,0.287981509043
7.1e-08,0.547499563265
7.15e-08,0.753191810274
7.2e-08,0.884987472075
7.25e-08,0.93006574666
7.3e-08,0.884102926949
7.35e-08,0.751686932033
7.4e-08,0.545859525861
7.45e-08,0.28683188379
7.5e-08,-1.59176983785e-15
7.55e-08,-0.286545195274
7.6e-08,-0.544768897801
7.65e-08,-0.749435250448
7.7e-08,-0.880573578644
7.75e-08,-0.925427024397
7.8e-08,-0.879693445205
7.85e-08,-0.747937877819
7.9e-08,-0.543137040118
7.95e-08,-0.285401303801
8e-08,-1.80878636615e-15
8.05e-08,0.285116045151
8.1e-08,0.542051851588
8.15e-08,0.745697426543
8.2e-08,0.876181699598
8.25e-08,0.920811437857
8.3e-08,0.875305955843
8.35e-08,0.744207522091
8.4e-08,0.540428132829
8.45e-08,0.28397785886
8.5e-08,5.17546147636e-15
8.55e-08,-0.283694022943
8.6e-08,-0.5393483567
8.65e-08,-0.741978245112
8.7e-08,-0.87181172514
8.75e-08,-0.916218871651
8.8e-08,-0.870940349176
8.85e-08,-0.74049577159
8.9e-08,-0.537732736272
8.95e-08,-0.28256151338
9e-08,-2.01463722123e-15
9.05e-08,0.282279093101
9.1e-08,0.536658345548
9.15e-08,0.738277613176
9.2e-08,0.867463546021
9.25e-08,0.911649210964
9.3e-08,0.866596516062
9.35e-08,0.736802533521
9.4e-08,0.535050783061
9.45e-08,0.281152231953
9.5e-08,5.34669690493e-15
9.55e-08,-0.28087122025
9.6e-08,-0.533981750884
9.65e-08,-0.734595438219
9.7e-08,-0.863137053536
9.75e-08,-0.907102341556
9.8e-08,-0.862274347907
9.85e-08,-0.733127715554
9.9e-08,-0.532382206148
9.95e-08,-0.279749979346
1e-07,-2.21621249549e-15
1.005e-07,0.279470369195
1.01e-07,0.53131850579
1.015e-07,0.730931628186
1.02e-07,0.858832139522
1.025e-07,0.902578149753
1.03e-07,0.857973736655
1.035e-07,0.729471225819
1.04e-07,0.529726938817
1.045e-07,0.278354720503
1.05e-07,1.19112027843e-14
1.055e-07,-0.278076504914
1.06e-07,-0.528668543687
1.065e-07,-0.727286091481
1.07e-07,-0.854548696356
1.075e-07,-0.898076522451
1.08e-07,-0.853694574792
1.085e-07,-0.725832972901
1.09e-07,-0.527084914688
1.095e-07,-0.276966420543
1.1e-07,-8.7788612668e-15
1.105e-07,0.27668959256
1.11e-07,0.526031798326
1.115e-07,0.723658736967
1.12e-07,0.850286616952
1.125e-07,0.893597347109
1.13e-07,0.849436755337
1.135e-07,0.722212865846
1.14e-07,0.524456067708
1.145e-07,0.275585044758
1.15e-07,5.67746869079e-15
1.155e-07,-0.27530959746
1.16e-07,-0.523408203786
1.165e-07,-0.720049473959
1.17e-07,-0.846045794758
1.175e-07,-0.889140511746
1.18e-07,-0.845200171845
1.185e-07,-0.718610814151
1.19e-07,-0.521840332158
1.195e-07,-0.274210558613
1.2e-07,-2.60679425742e-15
1.205e-07,0.273936485114
1.21e-07,0.520797694479
1.215e-07,0.716458212226
1.22e-07,0.841826123752
1.225e-07,0.884705904943
1.23e-07,0.840984718401
1.235e-07,0.715026727763
1.24e-07,0.519237642643
1.245e-07,0.272842927746
1.25e-07,-4.33391299792e-16
1.255e-07,-0.272570221194
1.26e-07,-0.518200205141
1.265e-07,-0.712884861985
1.27e-07,-0.837627498444
1.275e-07,-0.880293415834
1.28e-07,-0.83679028962
1.285e-07,-0.71146051708
1.29e-07,-0.516647934097
1.295e-07,-0.271482117967
1.3e-07,-9.03517087039e-15
1.305e-07,0.271210771545
1.31e-07,0.515615670836
1.315e-07,0.709329333902
1.32e-07,0.833449813867
1.325e-07,0.875902934106
1.33e-07,0.832616780639
1.335e-07,0.707912092948
1.34e-07,0.514071141775
1.345e-07,0.270128095255
1.35e-07,5.99304463629e-15
1.355e-07,-0.269858102178
1.36e-07,-0.513044026949
1.365e-07,-0.70579153909
1.37e-07,-0.829292965578
1.375e-07,-0.871534349997
1.38e-07,-0.828464087121
1.385e-07,-0.704381366654
1.39e-07,-0.511507201259
1.395e-07,-0.268780825759
1.4e-07,-2.98103898482e-15
1.405e-07,0.268512179279
1.41e-07,0.51048520919
1.415e-07,0.702271389103
1.42e-07,0.825156849657
1.425e-07,0.867187554292
1.43e-07,0.824332105248
1.435e-07,0.700868249932
1.44e-07,0.50895604845
1.445e-07,0.267440275798
1.45e-07,-1.07086409931e-18
1.455e-07,-0.267172969198
1.46e-07,-0.507939153587
1.465e-07,-0.698768795938
1.47e-07,-0.8210413627
1.475e-07,-0.862862438321
1.48e-07,-0.820220731721
1.485e-07,-0.697372654952
1.49e-07,-0.506417619568
1.495e-07,-0.266106411858
1.5e-07,2.95350819761e-15
1.505e-07,0.265840438455
1.51e-07,0.505405796489
1.515e-07,0.695283672029
1.52e-07,0.81694640182
1.525e-07,0.858558893956
1.53e-07,0.816129863755
1.535e-07,0.693894494325
1.54e-07,0.503891851154
1.545e-07,0.264779200591
1.55e-07,6.2938968439e-15
1.555e-07,-0.264514553736
1.56e-07,-0.502885074563
1.565e-07,-0.691815930247
1.57e-07,-0.812871864642
1.575e-07,-0.854276813608
1.58e-07,-0.812059399078
1.585e-07,-0.690433681097
1.59e-07,-0.501378680061
1.595e-07,-0.263458608819
1.6e-07,-3.33944052343e-15
1.605e-07,0.263195281896
1.61e-07,0.50037692479
1.615e-07,0.6883654839
1.62e-07,0.808817649304
1.625e-07,0.850016090225
1.63e-07,0.808009235929
1.635e-07,0.686990128746
1.64e-07,0.498878043462
1.645e-07,0.262144603526
1.65e-07,1.24635927074e-14
1.655e-07,-0.261882589951
1.66e-07,-0.497881284466
1.665e-07,-0.684932246726
1.67e-07,-0.804783654449
1.675e-07,-0.845776617289
1.68e-07,-0.803979273052
1.685e-07,-0.683563751185
1.69e-07,-0.49638987884
1.695e-07,-0.260837151861
1.7e-07,-9.50744988696e-15
1.705e-07,0.260576445084
1.71e-07,0.495398091201
1.715e-07,0.681516132894
1.72e-07,0.800769779227
1.725e-07,0.841558288812
1.73e-07,0.799969409699
1.735e-07,0.680154462752
1.74e-07,0.493914123991
1.745e-07,0.259536221139
1.75e-07,6.58048467773e-15
1.755e-07,-0.259276814643
1.76e-07,-0.492927282913
1.765e-07,-0.678117057001
1.77e-07,-0.796775923291
1.775e-07,-0.837360999336
1.78e-07,-0.795979545623
1.785e-07,-0.676762178217
1.79e-07,-0.49145071702
1.795e-07,-0.258241778836
1.8e-07,-3.68247956698e-15
1.805e-07,0.257983666135
1.81e-07,0.490468797833
1.815e-07,0.674734934069
1.82e-07,0.792801986795
1.825e-07,0.833184643928
1.83e-07,0.792009581077
1.835e-07,0.673386812772
1.84e-07,0.488999596343
1.845e-07,0.256953792591
1.85e-07,1.26239207169e-14
1.855e-07,-0.256696967232
1.86e-07,-0.488022574498
1.865e-07,-0.671369679546
1.87e-07,-0.78884787039
1.875e-07,-0.82902911818
1.88e-07,-0.788059416812
1.885e-07,-0.670028282032
1.89e-07,-0.486560700682
